Date,Pressão Sucção,Pressão_Descarga,Sensor4,Temperatura Ambiente,Estator,V_Z,V_X,TEMP_MB,TENSAO,CORRENTE,RPM_MOTOR,STATUS_INV
2024-11-11 16:06:58,-0.125,-0.019,,35,33.5,42.7,0.6,0.32,14.88,380,4.21,1999,4
2024-11-11 16:07:01,-0.126,-0.016,,34.9,33.5,42.8,0.6,0.32,14.88,380,4.21,1999,4
2024-11-11 16:07:04,-0.125,-0.015,,35,33.6,42.7,0.6,0.32,14.86,380,4.21,1999,4
2024-11-11 16:07:07,-0.124,-0.017,,35,33.6,42.7,0.66,0.33,14.86,380,4.22,1999,4
2024-11-11 16:07:10,-0.124,-0.018,,35,33.6,42.7,0.76,0.34,14.88,380,4.22,1999,4
2024-11-11 16:07:14,-0.123,-0.017,,35,33.6,42.7,0.76,0.34,14.85,380,4.22,1999,4
2024-11-11 16:07:17,-0.124,-0.019,,34.9,33.6,42.7,0.67,0.35,14.85,380,4.21,1999,4
2024-11-11 16:07:20,-0.129,-0.02,,34.9,33.6,42.6,0.67,0.35,14.85,380,4.21,1999,4
2024-11-11 16:07:23,-0.123,-0.018,,34.9,33.6,42.7,0.67,0.35,14.83,380,4.21,1999,4
2024-11-11 16:07:26,-0.124,-0.018,,34.9,33.6,42.6,0.71,,14.82,380,4.21,1999,4
2024-11-11 16:07:29,-0.123,-0.016,,34.9,33.6,42.6,0.78,0.35,14.82,380,4.22,1999,4
2024-11-11 16:07:32,-0.124,-0.021,,34.8,33.6,42.6,0.78,0.35,14.82,380,4.22,1999,4
2024-11-11 16:07:35,-0.123,-0.018,,34.8,33.6,42.6,0.78,0.35,14.8,380,4.22,1999,4
2024-11-11 16:07:38,-0.124,-0.019,,34.8,33.6,42.6,0.78,0.33,14.83,380,4.22,1999,4
2024-11-11 16:07:41,-0.124,-0.019,,34.8,33.6,42.6,0.78,0.31,14.83,380,4.22,1999,4
2024-11-11 16:07:44,-0.127,-0.018,,34.8,33.6,42.6,0.71,0.31,14.82,380,4.22,1999,4
2024-11-11 16:07:47,-0.123,-0.018,,34.7,33.6,42.6,0.75,0.31,14.82,380,4.22,1999,4
2024-11-11 16:07:50,-0.124,-0.019,,34.7,33.6,42.5,0.75,0.33,14.78,380,4.22,1999,4
2024-11-11 16:07:53,-0.127,-0.018,,34.7,33.6,42.5,0.75,0.33,14.78,380,4.22,1999,4
2024-11-11 16:07:56,-0.125,-0.02,,34.7,33.6,42.5,0.78,0.36,14.77,380,4.22,1999,4
2024-11-11 16:07:59,-0.124,-0.017,,34.7,33.6,42.5,0.7,0.31,14.78,380,4.23,1999,4
2024-11-11 16:08:02,-0.127,-0.019,,34.7,33.6,42.5,0.7,0.31,14.78,380,4.23,1999,4
2024-11-11 16:08:05,-0.125,-0.018,,34.7,33.6,42.6,0.7,0.31,14.78,380,4.23,1999,4
2024-11-11 16:08:08,-0.124,-0.017,,34.8,33.7,42.5,0.73,,14.77,380,4.22,1999,4
2024-11-11 16:08:11,-0.126,-0.018,,34.8,33.6,42.5,0.73,0.35,14.74,380,4.22,1999,4
2024-11-11 16:08:14,-0.128,-0.018,,34.8,33.6,42.5,0.73,0.36,14.74,380,4.22,1999,4
2024-11-11 16:08:17,-0.124,-0.017,,34.8,33.6,42.5,0.75,0.36,14.74,380,4.21,1999,4
2024-11-11 16:08:20,-0.125,-0.02,,34.8,33.6,42.4,0.75,0.37,14.77,380,4.21,1999,4
2024-11-11 16:08:23,-0.128,-0.02,,35,33.7,42.5,0.75,0.37,14.74,380,4.21,1999,4
2024-11-11 16:08:26,-0.125,-0.018,,35.1,33.7,42.4,0.65,0.34,14.74,380,4.21,1999,4
2024-11-11 16:08:29,-0.128,-0.021,,35.1,33.7,42.4,0.65,0.34,14.74,380,4.21,1999,4
2024-11-11 16:08:32,-0.126,-0.017,,35.1,33.7,42.4,0.75,0.42,14.74,380,4.21,1999,4
2024-11-11 16:08:35,-0.127,-0.017,,35.1,33.7,42.4,0.75,0.42,14.72,380,4.21,1999,4
2024-11-11 16:08:38,-0.127,-0.017,,35,33.7,42.4,0.81,0.37,14.72,380,4.21,1999,4
2024-11-11 16:08:41,-0.126,-0.016,,35,33.7,42.4,0.81,0.37,14.74,380,4.21,1999,4
2024-11-11 16:08:44,-0.127,-0.018,,35.1,33.7,42.4,0.66,0.31,14.7,380,4.21,1999,4
2024-11-11 16:08:47,-0.127,-0.017,,35.1,33.7,42.4,0.66,0.33,14.7,380,4.22,1999,4
2024-11-11 16:08:50,-0.127,-0.017,,35,33.7,42.4,0.66,0.33,14.7,380,4.22,1999,4
2024-11-11 16:08:53,-0.124,-0.019,,35,33.7,42.3,0.7,0.33,14.7,380,4.22,1999,4
2024-11-11 16:08:56,-0.124,-0.02,,35,33.7,42.3,0.73,0.38,14.7,380,4.25,1999,0
2024-11-11 16:08:59,-0.124,-0.018,,35,33.7,42.3,0.73,0.38,14.66,380,4.25,1959,0
2024-11-11 16:09:02,-0.12,-0.018,,35,33.7,42.3,0.58,0.19,14.66,380,4.25,1959,0
2024-11-11 16:09:05,-0.122,-0.018,,35,33.7,42.3,0.58,0.19,14.67,380,0,0,0
2024-11-11 16:09:08,-0.123,-0.017,,35,33.7,42.2,0.58,0.16,14.67,0,0,0,0
2024-11-11 16:09:11,-0.121,-0.018,,35,33.7,42.1,0.16,0.16,14.67,0,0,0,0
2024-11-11 16:09:14,-0.123,-0.018,,34.9,33.7,42.1,0.6,0.17,14.66,0,0,0,0
2024-11-11 16:09:17,-0.231,-0.017,,34.9,33.7,42.1,0.6,0.17,14.66,234.4,6.03,1033,2
2024-11-11 16:09:20,-0.391,-0.017,,34.9,33.7,42,0.77,0.17,14.66,234.4,6.03,1033,2
2024-11-11 16:09:23,-0.465,-0.016,,35,33.7,41.9,0.77,,14.67,234.4,6.03,1033,2
2024-11-11 16:09:26,-0.5,-0.014,,35,33.7,41.9,0.85,0.35,14.64,380,6.03,1033,2
2024-11-11 16:09:29,-0.527,-0.017,,35.1,33.7,41.9,0.85,0.35,14.64,380,4.29,1999,2
2024-11-11 16:09:32,-0.538,-0.014,,35.1,33.7,41.9,0.64,0.35,14.64,380,4.29,1999,2
2024-11-11 16:09:35,-0.547,-0.016,,35,33.7,41.9,0.64,0.37,14.67,380,4.35,1999,2
2024-11-11 16:09:38,-0.554,-0.016,,35,33.7,41.9,0.64,0.37,14.64,380,4.35,1999,2
2024-11-11 16:09:41,-0.559,-0.017,,34.9,33.7,41.9,0.73,0.37,14.64,380,4.35,1999,2
2024-11-11 16:09:44,-0.563,-0.013,,34.8,33.7,41.9,0.91,0.3,14.62,380,4.35,1999,2
2024-11-11 16:09:47,-0.565,-0.015,,34.8,33.7,41.8,0.91,0.3,14.62,380,4.33,1999,2
2024-11-11 16:09:50,-0.564,-0.015,,34.9,33.7,41.7,0.91,0.3,14.62,380,4.33,1999,2
2024-11-11 16:09:53,-0.564,-0.015,,34.9,33.7,41.9,0.76,0.29,14.62,380,4.33,1999,2
2024-11-11 16:09:56,-0.568,-0.019,,34.9,33.7,41.9,0.76,0.29,14.62,380,4.33,1999,2
2024-11-11 16:09:59,-0.564,-0.017,,34.9,33.7,41.9,0.67,0.29,14.59,380,4.37,1999,2
2024-11-11 16:10:02,-0.568,-0.016,,34.9,33.7,41.8,0.81,0.29,14.59,380,4.37,1999,2
2024-11-11 16:10:05,-0.568,-0.016,,34.8,33.7,41.8,0.81,0.29,14.59,380,4.34,1999,2
2024-11-11 16:10:08,-0.566,-0.016,,34.8,33.7,41.8,0.81,0.29,14.61,380,4.34,1999,2
2024-11-11 16:10:11,-0.566,-0.015,,34.8,33.7,41.8,0.91,0.31,14.56,380,4.34,,2
2024-11-11 16:10:14,-0.567,-0.016,,34.8,33.7,41.9,0.91,0.28,14.56,380,4.34,1999,2
2024-11-11 16:10:17,-0.565,-0.015,,34.8,33.6,41.8,0.91,0.28,14.56,380,4.38,1999,2
2024-11-11 16:10:20,-0.564,-0.013,,34.8,33.6,41.8,0.82,0.28,14.58,380,4.38,1999,2
2024-11-11 16:10:23,-0.566,-0.014,,34.7,33.6,41.9,0.65,0.33,14.58,380,4.38,1999,2
2024-11-11 16:10:26,-0.564,-0.016,,34.7,33.6,41.8,0.65,0.33,14.58,380,4.38,1999,2
2024-11-11 16:10:29,-0.565,-0.016,,34.7,33.6,41.8,0.98,0.32,14.58,380,4.37,1999,2
2024-11-11 16:10:32,-0.564,-0.014,,34.6,33.6,41.8,0.98,0.32,14.56,380,4.37,1999,2
2024-11-11 16:10:35,-0.563,-0.016,,34.5,33.6,41.8,0.98,0.23,14.54,380,4.57,1999,2
2024-11-11 16:10:38,-0.564,-0.015,,34.6,33.6,41.9,0.83,0.23,14.54,,4.57,1999,2
2024-11-11 16:10:41,-0.563,-0.014,,34.8,33.6,41.9,0.54,0.31,14.56,,4.57,1999,2
2024-11-11 16:10:44,-0.562,-0.016,,34.8,33.6,41.8,0.54,0.31,14.56,380,4.57,1999,2
2024-11-11 16:10:47,-0.562,-0.015,,34.9,33.6,41.8,0.54,0.31,14.54,380,4.56,1999,2
2024-11-11 16:10:50,-0.561,-0.016,,34.8,33.6,41.9,0.77,0.36,14.54,380,4.56,1999,2
2024-11-11 16:10:53,-0.562,-0.017,,34.8,33.6,41.9,0.92,0.25,14.54,380,4.56,1999,2
2024-11-11 16:10:56,-0.56,-0.014,,34.8,33.6,41.9,0.92,0.25,14.54,380,4.61,1999,2
2024-11-11 16:10:59,-0.561,-0.015,,34.7,33.7,41.9,0.71,0.25,14.54,380,4.61,1999,2
2024-11-11 16:11:02,-0.564,-0.015,,34.7,33.7,41.9,0.71,0.3,14.54,380,4.61,1999,2
2024-11-11 16:11:05,-0.559,-0.018,,34.7,33.6,41.8,0.71,0.3,14.53,380,4.6,1999,
2024-11-11 16:11:08,-0.56,-0.016,,34.7,33.6,42,0.58,0.3,14.53,380,4.6,1999,2
2024-11-11 16:11:11,-0.56,-0.014,,34.8,33.7,41.9,0.8,0.36,14.53,380,4.6,1999,2
2024-11-11 16:11:14,-0.561,-0.016,,34.9,33.7,42,0.8,0.36,14.53,380,4.6,1999,2
2024-11-11 16:11:17,-0.559,-0.015,,34.8,33.6,42,0.8,0.36,14.53,380,4.61,1999,2
2024-11-11 16:11:20,-0.56,-0.015,,34.8,33.7,42,0.99,0.26,14.53,380,4.61,1999,2
2024-11-11 16:11:23,-0.556,-0.016,,34.8,33.7,42,0.99,0.3,14.53,380,4.61,1999,2
2024-11-11 16:11:26,-0.558,-0.016,,34.7,33.6,42,0.73,0.3,14.53,380,4.65,1999,2
2024-11-11 16:11:29,-0.557,-0.017,,34.7,33.7,42,0.61,0.3,14.51,380,4.65,1999,2
2024-11-11 16:11:32,-0.558,-0.013,,34.6,33.7,42.1,0.61,0.3,,380,4.65,1999,2
2024-11-11 16:11:35,-0.558,-0.016,,34.7,33.7,42.1,0.61,0.3,14.5,380,4.65,1999,2
2024-11-11 16:11:38,-0.557,-0.015,,34.7,33.7,42.1,0.88,0.32,14.51,380,4.67,1999,2
2024-11-11 16:11:42,-0.554,-0.014,,34.6,33.7,42.1,0.95,0.32,14.51,380,4.67,1999,2
2024-11-11 16:11:45,-0.554,-0.016,,34.5,33.6,42.2,0.95,,14.5,380,4.66,1999,2
2024-11-11 16:11:48,-0.553,-0.015,,34.5,33.6,42.1,0.95,0.23,14.5,380,4.66,1999,2
2024-11-11 16:11:51,-0.552,-0.017,,34.4,33.6,42.1,0.64,0.26,14.48,380,4.66,1999,2
2024-11-11 16:11:54,-0.555,-0.016,,34.5,33.6,42.3,0.64,0.33,14.5,380,4.66,1999,2
2024-11-11 16:11:57,-0.55,-0.015,,34.4,33.6,42.2,0.64,0.33,14.5,380,4.69,1999,2
2024-11-11 16:12:00,-0.552,-0.015,,34.4,33.6,42.3,0.64,0.33,14.5,380,4.69,1999,2
2024-11-11 16:12:03,-0.549,-0.016,,34.4,33.6,42.2,0.86,0.31,14.5,380,4.69,1999,2
2024-11-11 16:12:06,-0.548,-0.016,,34.4,33.6,42.3,0.86,0.31,14.5,380,4.69,1999,2
2024-11-11 16:12:09,-0.549,-0.018,,34.3,33.6,42.3,0.97,0.27,14.5,,4.71,1999,2
2024-11-11 16:12:12,-0.55,-0.016,,34.3,33.6,42.4,0.97,0.27,14.5,380,4.71,1999,2
2024-11-11 16:12:15,-0.548,-0.017,,34.4,33.6,42.4,0.71,0.26,14.5,380,4.7,1999,2
2024-11-11 16:12:18,-0.549,-0.016,,34.5,33.6,42.4,0.71,0.26,14.48,380,4.7,1999,2
2024-11-11 16:12:21,-0.548,-0.016,,34.5,33.6,42.5,,0.37,14.48,380,4.7,1999,2
2024-11-11 16:12:24,-0.546,-0.017,,34.5,33.6,42.5,0.71,0.37,14.5,380,4.7,1999,2
2024-11-11 16:12:27,-0.546,-0.016,,34.5,33.6,42.6,0.71,0.37,14.5,380,4.67,1999,2
2024-11-11 16:12:30,-0.546,-0.015,,34.5,33.6,42.5,0.92,0.27,14.46,380,4.67,1999,2
2024-11-11 16:12:33,-0.544,-0.018,,34.6,33.6,42.6,0.88,0.29,14.46,380,4.67,1999,2
2024-11-11 16:12:36,-0.544,-0.017,,34.6,33.6,42.6,0.88,0.29,14.46,380,4.67,1999,2
2024-11-11 16:12:39,-0.544,-0.017,,34.7,33.6,42.6,0.64,0.29,14.46,380,4.69,1999,2
2024-11-11 16:12:42,-0.544,-0.014,,34.7,33.6,42.6,0.64,0.3,14.45,380,4.69,1999,2
2024-11-11 16:12:45,-0.54,-0.016,,34.6,33.6,42.7,0.64,0.3,14.45,380,4.73,1999,2
2024-11-11 16:12:51,-0.541,-0.014,,34.6,33.6,42.8,0.98,0.27,14.43,380,4.73,1999,2
2024-11-11 16:12:54,-0.54,-0.014,,34.6,33.6,42.8,0.98,0.27,14.43,380,4.73,1999,2
2024-11-11 16:12:57,-0.542,-0.017,,34.5,33.6,42.8,0.98,0.27,14.43,380,4.73,1999,2
2024-11-11 16:13:00,-0.539,-0.018,,34.5,33.6,42.8,0.85,,14.43,380,4.73,1999,2
2024-11-11 16:13:03,-0.537,-0.016,,34.4,33.6,42.9,0.65,0.27,14.43,380,4.73,1999,2
2024-11-11 16:13:06,-0.542,-0.016,,34.4,33.5,42.9,0.65,0.27,14.43,380,4.74,1999,2
2024-11-11 16:13:09,-0.539,-0.018,,34.4,33.6,43,0.65,0.27,14.43,380,4.74,1999,2
2024-11-11 16:13:12,-0.54,-0.017,,34.4,33.5,43.1,0.58,0.65,14.45,380,4.74,1999,2
2024-11-11 16:13:15,-0.537,-0.016,,34.4,33.6,43,0.58,0.65,14.46,380,4.76,1999,2
2024-11-11 16:13:18,-0.538,-0.016,,34.4,33.6,43,1,1.67,14.46,380,4.76,1999,2
2024-11-11 16:13:21,-0.537,-0.015,,34.4,33.6,43.2,0.93,0.37,14.46,380,4.76,1999,2
2024-11-11 16:13:24,-0.537,-0.014,,34.4,33.6,43.2,0.93,0.37,14.46,380,4.76,1999,2
2024-11-11 16:13:27,-0.536,-0.014,,34.5,33.6,43.2,0.93,0.37,14.43,380,4.8,1999,2
2024-11-11 16:13:30,-0.533,-0.016,,34.5,33.6,43.2,0.73,0.33,14.43,380,4.8,1999,2
2024-11-11 16:13:33,-0.536,-0.015,,34.5,33.6,43.3,0.73,0.33,14.43,380,4.8,1999,2
2024-11-11 16:13:36,-0.535,-0.017,,34.4,33.6,43.4,0.66,1,14.43,380,4.83,1999,2
2024-11-11 16:13:39,-0.533,-0.018,,34.4,33.6,43.4,0.95,1,14.43,380,4.83,1999,2
2024-11-11 16:13:42,-0.533,-0.014,,34.4,33.6,43.5,0.95,2.84,14.43,380,4.83,1999,2
2024-11-11 16:13:45,-0.532,-0.016,,34.4,33.6,43.6,0.95,2.84,14.43,380,4.84,1999,2
2024-11-11 16:13:48,-0.529,-0.016,,34.4,33.6,43.6,0.93,0.93,14.43,380,4.84,1999,2
2024-11-11 16:13:51,-0.531,-0.016,,34.3,33.6,43.6,0.93,0.93,14.43,380,4.84,1999,2
2024-11-11 16:13:54,-0.201,-0.018,,34.4,33.6,43.7,0.6,0.29,14.43,380,4.84,1999,0
2024-11-11 16:13:57,-0.148,-0.016,,34.4,33.6,43.7,0.6,0.29,14.42,366.2,5.8,1662,0
2024-11-11 16:14:00,-0.141,-0.014,,34.4,33.6,43.8,0.86,0.31,14.43,366.2,5.8,1662,0
2024-11-11 16:14:03,-0.127,-0.015,,34.5,33.6,43.8,0.86,0.31,14.43,366.2,5.8,1662,0
2024-11-11 16:14:06,-0.122,-0.016,,34.6,33.6,43.9,0.14,0.15,14.4,366.2,0,0,0
2024-11-11 16:14:09,-0.119,-0.015,,34.7,33.6,43.9,0.14,0.15,14.4,0,0,0,0
2024-11-11 16:14:13,-0.115,-0.015,,34.7,33.5,43.9,0.14,0.15,14.4,0,0,0,0
2024-11-11 16:14:16,-0.115,-0.015,,34.7,33.5,43.9,0.12,0.13,14.4,0,0,0,0
2024-11-11 16:14:19,-0.112,-0.016,,34.8,33.5,43.9,0.13,0.16,14.43,0,0,0,0
2024-11-11 16:14:22,-0.111,-0.015,,34.9,33.5,43.9,0.13,0.16,14.38,0,0,0,0
2024-11-11 16:14:25,-0.109,-0.016,,34.9,33.5,43.9,0.14,0.14,14.38,0,0,0,0
2024-11-11 16:14:28,-0.108,-0.017,,34.9,33.5,43.9,0.14,0.14,14.38,0,0,0,0
2024-11-11 16:14:31,-0.108,-0.017,,35,33.5,43.9,0.14,0.14,14.4,0,0,0,0
2024-11-11 16:14:34,-0.107,-0.017,,34.9,33.5,43.9,0.17,0.13,14.4,0,0,0,0
2024-11-11 16:14:37,-0.105,-0.017,,35,33.5,44,0.17,0.12,14.38,0,0,0,0
2024-11-11 16:14:40,-0.103,-0.019,,35,33.5,43.9,0.17,0.12,14.38,0,0,0,0
2024-11-11 16:14:43,-0.104,-0.017,,34.9,33.5,44,0.13,0.12,14.4,0,0,0,0
2024-11-11 16:14:46,-0.102,-0.016,,35,33.5,43.9,0.13,0.14,14.4,0,0,0,0
2024-11-11 16:14:49,-0.101,-0.016,,35,33.5,44,0.13,0.14,14.38,0,0,0,0
2024-11-11 16:14:52,-0.1,-0.015,,34.9,33.5,44,0.13,0.11,14.37,0,0,0,0
2024-11-11 16:14:55,-0.101,-0.016,,35,33.5,44,0.14,0.18,14.37,0,0,0,0
2024-11-11 16:14:58,-0.1,-0.015,,35,33.5,44,0.14,0.18,14.37,0,0,0,0
2024-11-11 16:15:01,-0.099,-0.016,,35.1,33.5,44,0.14,0.18,14.35,0,0,0,0
2024-11-11 16:15:04,-0.099,-0.017,,35.1,33.5,44,0.17,0.11,14.34,0,0,0,0
2024-11-11 16:15:07,-0.099,-0.017,,35.2,33.4,44,0.17,0.11,14.34,0,0,0,0
2024-11-11 16:15:11,-0.098,-0.017,,35.1,33.5,44,0.11,0.13,14.34,0,0,0,0
2024-11-11 16:15:14,-0.096,-0.016,,35.1,33.5,44,0.14,0.13,14.34,0,0,0,0
2024-11-11 16:15:17,-0.095,-0.016,,35.1,33.5,44,0.14,0.13,14.34,0,0,0,0
2024-11-11 16:15:20,-0.097,-0.016,,35.1,33.5,44,0.14,0.13,14.34,0,0,0,0
2024-11-11 16:15:23,-0.096,-0.016,,35,33.5,44,0.1,0.23,14.3,0,0,0,0
2024-11-11 16:15:26,-0.096,-0.015,,35,33.5,44,0.1,0.23,14.34,0,0,0,0
2024-11-11 16:15:29,-0.095,-0.016,,34.8,33.5,44,0.17,0.12,14.34,0,0,0,0
2024-11-11 16:15:32,-0.096,-0.016,,34.8,33.5,44,0.22,0.12,14.34,0,0,0,0
2024-11-11 16:15:35,-0.094,-0.016,,34.8,33.5,44,0.22,0.14,14.3,0,0,0,0
2024-11-11 16:15:38,-0.095,-0.016,,34.7,33.5,44.1,0.22,0.14,14.32,0,0,0,0
2024-11-11 16:15:41,-0.094,-0.017,,34.6,33.5,44.1,0.14,0.12,14.32,0,0,0,0
2024-11-11 16:15:44,-0.092,-0.017,,34.6,33.5,44.1,0.14,0.12,14.32,0,0,0,0
2024-11-11 16:15:47,-0.092,-0.019,,34.5,33.5,44,0.11,0.12,14.34,0,0,0,0
2024-11-11 16:15:50,-0.092,-0.017,,34.5,33.5,44.1,0.11,0.12,14.3,0,0,0,0
2024-11-11 16:15:53,-0.092,-0.019,,34.5,33.5,44.1,0.13,0.15,14.3,0,0,0,0
2024-11-11 16:15:56,-0.091,-0.018,,34.5,33.5,44.1,0.13,0.15,14.32,0,0,0,0
2024-11-11 16:15:59,-0.092,-0.017,,34.4,33.5,44,0.16,0.17,14.29,0,0,0,0
2024-11-11 16:16:02,-0.092,-0.019,,34.3,33.5,44.1,0.16,0.17,14.29,0,0,0,0
2024-11-11 16:16:05,-0.091,-0.017,,34.4,33.5,44.1,0.13,0.17,14.29,0,0,0,0
2024-11-11 16:16:08,-0.092,-0.018,,34.4,33.4,44.1,0.13,0.16,14.29,0,0,0,0
2024-11-11 16:16:11,-0.09,-0.018,,34.4,33.5,44.1,0.19,0.15,14.29,0,0,0,0
2024-11-11 16:16:14,-0.089,-0.018,,34.3,33.5,44.1,0.19,0.15,14.27,0,0,0,0
2024-11-11 16:16:17,-0.089,-0.018,,34.2,33.5,44.1,0.18,0.11,14.27,0,0,0,0
2024-11-11 16:16:20,-0.088,-0.017,,34.2,33.5,44.1,0.18,0.11,14.29,0,0,0,0
2024-11-11 16:16:23,-0.089,-0.016,,34.1,33.5,44.1,0.18,0.11,14.29,0,0,0,0
2024-11-11 16:16:26,-0.088,-0.017,,34.1,33.5,44.1,0.21,0.11,14.29,0,0,0,0
2024-11-11 16:16:29,-0.088,-0.016,,34.1,33.4,44.1,0.16,0.11,14.27,0,0,0,0
2024-11-11 16:16:32,-0.088,-0.018,,34.2,33.4,44.2,0.16,0.11,14.27,0,0,0,0
2024-11-11 16:16:35,-0.088,-0.018,,34.3,33.4,44.2,0.21,0.11,14.27,0,0,0,0
2024-11-11 16:16:38,-0.088,-0.017,,34.3,33.4,44.2,0.21,0.1,14.26,0,0,0,0
2024-11-11 16:16:41,-0.088,-0.019,,34.3,33.4,44.2,0.21,0.1,14.27,0,0,0,0
2024-11-11 16:16:44,-0.088,-0.018,,34.3,33.4,44.2,0.15,0.15,14.27,0,0,0,0
2024-11-11 16:16:47,-0.088,-0.016,,34.3,33.5,44.2,0.12,0.11,14.26,0,0,0,0
2024-11-11 16:16:50,-0.087,-0.015,,34.2,33.4,44.2,0.12,0.11,14.26,0,0,0,0
2024-11-11 16:16:53,-0.088,-0.015,,34.2,33.4,44.2,0.12,0.11,14.26,0,0,0,0
2024-11-11 16:16:56,-0.088,-0.016,,34.2,33.4,44.2,0.14,0.14,14.26,0,0,0,0
2024-11-11 16:16:59,-0.088,-0.016,,34.2,33.4,44.2,0.14,0.14,14.24,0,0,0,0
2024-11-11 16:17:02,-0.086,-0.016,,34.3,33.4,44.2,0.2,0.15,14.26,0,0,0,0
2024-11-11 16:17:05,-0.084,-0.017,,34.3,33.4,44.2,0.15,0.15,14.26,0,0,0,0
2024-11-11 16:17:08,-0.084,-0.016,,34.2,33.4,44.3,0.15,0.15,14.26,0,0,0,0
2024-11-11 16:17:11,-0.084,-0.018,,34.1,33.4,44.2,0.15,0.15,14.21,0,0,0,0
2024-11-11 16:17:14,-0.084,-0.016,,34,33.4,44.3,0.13,0.15,14.24,0,0,0,0
2024-11-11 16:17:17,-0.084,-0.018,,34,33.4,44.3,0.13,0.15,14.24,0,0,0,0
2024-11-11 16:17:20,-0.083,-0.017,,34,33.4,44.3,0.11,0.21,14.24,0,0,0,0
2024-11-11 16:17:23,-0.084,-0.02,,33.9,33.4,44.2,0.11,0.21,14.22,0,0,0,0
2024-11-11 16:17:26,-0.084,-0.018,,33.9,33.4,44.3,0.15,0.15,14.22,0,0,0,0
2024-11-11 16:17:29,-0.085,-0.015,,33.9,33.4,44.2,0.15,0.15,14.22,0,0,0,0
2024-11-11 16:17:32,-0.085,-0.018,,33.9,33.4,44.3,0.13,0.15,14.21,0,0,0,0
2024-11-11 16:17:35,-0.083,-0.019,,33.9,33.4,44.3,0.13,0.15,14.21,0,0,0,0
2024-11-11 16:17:38,-0.084,-0.02,,33.8,33.4,44.2,0.21,0.15,14.21,0,0,0,0
2024-11-11 16:17:41,-0.084,-0.017,,33.8,33.4,44.3,0.21,0.15,14.22,0,0,0,0
2024-11-11 16:17:44,-0.083,-0.019,,33.8,33.4,44.3,0.15,0.18,14.19,0,0,0,0
2024-11-11 16:17:47,-0.083,-0.019,,33.8,33.4,44.3,0.15,0.18,14.19,0,0,0,0
2024-11-11 16:17:50,-0.084,-0.019,,33.8,33.4,44.3,0.15,0.17,14.19,0,0,0,0
2024-11-11 16:17:53,-0.084,-0.019,,33.8,33.4,44.3,0.15,0.17,14.19,0,0,0,0
2024-11-11 16:17:56,-0.083,-0.019,,33.8,33.4,44.3,0.15,0.17,14.18,0,0,0,0
2024-11-11 16:17:59,-0.084,-0.019,,33.8,33.4,44.3,0.14,0.18,14.18,0,0,0,0
2024-11-11 16:18:02,-0.084,-0.019,,33.7,33.4,44.3,0.13,0.09,14.19,0,0,0,0
2024-11-11 16:18:05,-0.084,-0.017,,33.6,33.4,44.3,0.13,0.09,14.16,0,0,0,0
2024-11-11 16:18:08,-0.083,-0.02,,33.6,33.4,44.3,0.13,0.09,14.16,0,0,0,0
2024-11-11 16:18:11,-0.082,-0.019,,33.6,33.4,44.3,0.13,0.18,14.16,0,0,0,0
2024-11-11 16:18:14,-0.083,-0.019,,33.6,33.4,44.3,0.13,0.18,14.21,0,0,0,0
2024-11-11 16:18:17,-0.083,-0.02,,33.7,33.4,44.4,0.14,0.16,14.19,0,0,0,0
2024-11-11 16:18:20,-0.084,-0.019,,33.8,33.4,44.4,0.17,0.19,14.19,0,0,0,0
2024-11-11 16:18:23,-0.081,-0.02,,34,33.4,44.4,0.17,0.19,14.19,0,0,0,0
2024-11-11 16:18:26,-0.084,-0.017,,34.2,33.4,44.4,0.17,0.19,14.19,0,0,0,0
2024-11-11 16:18:29,-0.08,-0.018,,34.3,33.4,44.3,0.14,0.13,14.16,0,0,0,0
2024-11-11 16:18:32,-0.08,-0.018,,34.3,33.4,44.4,0.14,0.13,14.16,0,0,0,0
2024-11-11 16:18:35,-0.08,-0.016,,34.3,33.4,44.4,0.13,0.17,14.18,0,0,0,0
2024-11-11 16:18:38,-0.081,-0.016,,34.3,33.4,44.4,0.16,0.17,14.18,0,0,0,0
2024-11-11 16:18:41,-0.081,-0.018,,34.3,33.4,44.4,0.16,0.17,14.16,0,0,0,0
2024-11-11 16:18:44,-0.08,-0.017,,34.3,33.4,44.4,0.16,0.17,14.16,0,0,0,0
2024-11-11 16:18:47,-0.079,-0.016,,34.2,33.4,44.4,0.14,0.11,14.11,0,0,0,0
2024-11-11 16:18:50,-0.08,-0.015,,34.1,33.4,44.4,0.14,0.11,14.11,0,0,0,0
2024-11-11 16:18:53,-0.079,-0.018,,34.1,33.3,44.4,0.14,0.1,14.11,0,0,0,0
2024-11-11 16:18:56,-0.092,-0.018,,34.1,33.3,44.5,0.14,0.1,14.11,,3.7,64,0
2024-11-11 16:18:59,-0.106,-0.016,,34.2,33.3,44.4,0.65,0.17,14.14,23.6,3.7,64,4
2024-11-11 16:19:02,-0.117,-0.02,,34.2,33.3,44.4,0.65,0.17,14.1,23.6,3.7,64,4
2024-11-11 16:19:05,-0.121,-0.018,,34.2,33.3,44.4,0.57,0.31,14.1,23.6,3.7,64,4
2024-11-11 16:19:08,-0.12,-0.018,,34.3,33.3,44.5,0.57,0.31,14.1,380,4.64,1999,4
2024-11-11 16:19:11,-0.123,-0.021,,34.2,33.3,44.6,0.57,0.3,14.14,380,4.64,1999,4
